iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
COL,South America,Colombia,2020-11-10,1155356.0,6292.0,7994857,33128.0,154.0,183.0,22706182,123657,157123,651064,3027,3596,0.95,,,,,,,,,49316.0,5480102.0,107.7,969,47866.0,941,192,5.2,tests performed,,,,,,,,,,65.74,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-11-11,1165326.0,9970.0,8177143,33312.0,184.0,185571,22902122,195.94,160705,654.68,3616,3647,0.96,,,,,,,,,48623.0,5528725.0,108656,956,47572.0,935,189,5.3,tests performed,,,,,,,,,,65.74,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-11-12,1174012.0,8686.0,8005.0,33491.0,179.0,183143,23072827,170706,157322,658198,3518,3599,0.96,,,,,,,,,52784.0,5581509.0,109693,1037,48993.0,963,188,5.3,tests performed,,,,,,,,,,65.74,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-11-13,1182697.0,8685.0,7852.0,33669.0,178.0,180571,23243513,170686,154315,661696,3498,3549,0.95,,,,,,,,,50500.0,5632009.0,110686,992,47289.0,929,188,5.3,tests performed,,,,,,,,,,65.74,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-11-14,1191634.0,8937.0,7883857,33829.0,160.0,176286,23419152,175639,154941,664.84,3144,3465,0.95,,,,,,,,,55026.0,5687035.0,111767,1081,48217.0,948,187,5.3,tests performed,,,,,,,,,,65.74,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-11-15,1198746.0,7112.0,7837.0,34031.0,202.0,177143,23558924,139772,154.02,668.81,3.97,3481,0.94,,,,,,,,,26349.0,5713384.0,112285,518,47295.0,929,186,5.4,tests performed,,,,,,,,,,65.74,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,39.04
COL,South America,Colombia,2020-11-16,1205217.0,6471.0,8021857,34223.0,192.0,178429,23686098,127174,157653,672584,3773,3507,0.94,,,,,,,,,31868.0,5745252.0,112911,626,44924.0,883,187,5.3,tests performed,,,,,,,,,,65.74,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-11-17,1211128.0,5911.0,7967429,34381.0,158.0,179.0,23802267,116169,156584,675689,3105,3518,0.93,,,,,,,,,37790.0,5783042.0,113654,743,43277.0,851,187,5.3,tests performed,,,,,,,,,,65.74,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-11-18,1218003.0,6875.0,7525286,34563.0,182.0,178714,23937381,135114,147894,679266,3577,3512,0.93,,,,,,,,,51296.0,5834338.0,114662,1008,43659.0,858,0.19,5.3,tests performed,,,,,,,,,,65.74,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-11-19,1225490.0,7487.0,7354.0,34761.0,198.0,181429,24084523,147142,144528,683157,3891,3566,0.95,,,,,,,,,47427.0,5881765.0,115594,932,42894.0,843,188,5.3,tests performed,,,,,,,,,,65.74,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-11-20,1233444.0,7954.0,7249571,34929.0,168.0,180.0,24240843,156.32,142476,686459,3302,3538,0.96,,,,,,,,,51453.0,5933218.0,116605,1011,43030.0,846,191,5.2,tests performed,,,,,,,,,,65.74,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-11-21,1240493.0,7049.0,6979857,35104.0,175.0,182143,24379377,138534,137175,689898,3439,3.58,0.98,,,,,,,,,55067.0,5988285.0,117688,1082,43036.0,846,184,5.4,tests performed,,,,,,,,,,65.74,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-11-22,1248417.0,7924.0,7095857,35287.0,183.0,179429,24535107,155.73,139455,693494,3596,3526,1.01,,,,,,,,,33247.0,6021532.0,118341,653,44021.0,865,184,5.4,tests performed,,,,,,,,,,65.74,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,40.84
COL,South America,Colombia,2020-11-23,1254979.0,6562.0,7108857,35479.0,192.0,179429,24664.07,128963,139.71,697268,3773,3526,1.03,,,,,,,,,38638.0,6060170.0,119.1,759,44988.0,884,183,5.5,tests performed,,,,,,,,,,65.74,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-11-24,1262494.0,7515.0,7338.0,35677.0,198.0,185143,24811762,147692,144214,701159,3891,3639,1.05,,,,,,,,,53096.0,6113266.0,120144,1043,47175.0,927,182,5.5,tests performed,,,,,,,,,,65.74,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-11-25,1270991.0,8497.0,7569714,35860.0,183.0,185286,24978753,166991,148767,704756,3596,3641,1.06,,,,,,,,,50120.0,6163386.0,121129,985,47007.0,924,181,5.5,tests performed,,,,,,,,,,65.74,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-11-26,1280487.0,9496.0,7856714,36019.0,159.0,179714,25165378,186625,154408,707.88,3125,3532,1.07,,,,,,,,,59047.0,6222433.0,122289,1.16,48667.0,956,181,5.5,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-11-27,1290510.0,10023.0,8152286,36214.0,195.0,183571,25362.36,196982,160217,711713,3832,3608,1.08,,,,,,,,,51087.0,6273520.0,123293,1004,48615.0,955,0.18,5.6,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-11-28,1299613.0,9103.0,8445714,36401.0,187.0,185286,25541261,178901,165983,715388,3675,3641,1.08,,,,,,,,,55304.0,6328824.0,124.38,1087,48648.0,956,186,5.4,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-11-29,1308376.0,8763.0,8565571,36584.0,183.0,185286,25713.48,172219,168339,718984,3596,3641,1.07,,,,,,,,,40115.0,6368939.0,125169,788,49630.0,975,0.19,5.3,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,39.84
COL,South America,Colombia,2020-11-30,1316806.0,8430.0,8832429,36766.0,182.0,183857,25879154,165675,173583,722561,3577,3613,1.07,,,,,,,,,36510.0,6405449.0,125886,718,49326.0,969,187,5.3,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-12-01,1324792.0,7986.0,8899714,36934.0,168.0,179571,26036103,156949,174906,725863,3302,3529,1.06,,,,,,,,,49610.0,6455059.0,126861,975,48828.0,0.96,189,5.3,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-12-02,1334089.0,9297.0,9014.0,37117.0,183.0,179571,26218817,182714,177152,729459,3596,3529,1.04,,,,,,,,,54843.0,6509902.0,127939,1078,49502.0,973,187,5.3,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-12-03,1343322.0,9233.0,8976429,37305.0,188.0,183714,26400272,181456,176414,733154,3695,3611,1.03,,,,,,,,,57462.0,6567364.0,129068,1129,49276.0,968,189,5.3,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-12-04,1352607.0,9285.0,8871.0,37467.0,162.0,179.0,26582.75,182478,174342,736338,3184,3518,1.02,,,,,,,,,56800.0,6624164.0,130185,1116,50092.0,984,193,5.2,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-12-05,1362249.0,9642.0,8948.0,37633.0,166.0,176.0,26772244,189494,175855,739.6,3262,3459,1.02,,,,,,,,,52663.0,6676827.0,131.22,1035,49715.0,977,194,5.2,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-12-06,1371103.0,8854.0,8961.0,37808.0,175.0,174857,26946252,174007,176.11,743.04,3439,3436,1.01,,,,,,,,,35345.0,6712172.0,131914,695,49033.0,964,191,5.2,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,34.82
COL,South America,Colombia,2020-12-07,1377100.0,5997.0,8613429,37995.0,187.0,175571,27064111,117859,169279,746715,3675,3451,0.99,,,,,,,,,37016.0,6749188.0,132642,727,49106.0,965,194,5.2,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-12-08,1384610.0,7510.0,8545429,38158.0,163.0,174857,27211704,147594,167943,749918,3203,3436,0.99,,,,,,,,,39526.0,6788714.0,133418,777,47665.0,937,194,5.2,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-12-09,1392133.0,7523.0,8292.0,38308.0,150.0,170143,27359554,147849,162962,752866,2948,3344,0.99,,,,,,,,,40096.0,6828810.0,134206,788,45558.0,895,197,5.1,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-12-10,1399911.0,7778.0,8084143,38484.0,176.0,168429,27512415,152861,158877,756325,3459,3.31,1.01,,,,,,,,,60272.0,6889082.0,135391,1185,45960.0,903,195,5.1,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-12-11,1408909.0,8998.0,8043143,38669.0,185.0,171714,27689252,176837,158072,759961,3636,3375,1.03,,,,,,,,,52940.0,6942022.0,136431,1.04,45408.0,892,196,5.1,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-12-12,1417072.0,8163.0,7831857,38866.0,197.0,176143,27849679,160427,153919,763832,3872,3462,1.07,,,,,,,,,60339.0,7002361.0,137617,1186,46505.0,914,0.2,5.0,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-12-13,1425774.0,8702.0,7810143,39053.0,187.0,177857,28020699,171.02,153493,767508,3675,3495,1.1,,,,,,,,,39999.0,7042360.0,138403,786,47170.0,927,204,4.9,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,44.0
COL,South America,Colombia,2020-12-14,1434516.0,8742.0,8202286,39195.0,142.0,171429,28192506,171806,161199,770298,2791,3369,1.14,,,,,,,,,53189.0,7095549.0,139449,1045,49480.0,972,207,4.8,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-12-15,1444646.0,10130.0,8576571,39356.0,161.0,171143,28391.59,199085,168555,773462,3164,3363,1.17,,,,,,,,,63467.0,7159016.0,140696,1247,52900.0,1.04,209,4.8,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-12-16,1456599.0,11953.0,9209429,39560.0,204.0,178857,28626502,234912,180993,777472,4009,3515,1.19,,,,,,,,,60441.0,7219457.0,141884,1188,55807.0,1097,209,4.8,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-12-17,1468795.0,12196.0,9840571,39787.0,227.0,186143,28866.19,239688,193396,781933,4461,3658,1.2,,,,,,,,,63698.0,7283155.0,143136,1252,56296.0,1106,216,4.6,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-12-18,1482072.0,13277.0,10451857,40019.0,232.0,192857,29127123,260933,205.41,786492,4559,3.79,1.2,,,,,,,,,75005.0,7358160.0,144.61,1474,59448.0,1168,221,4.5,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-12-19,1496062.0,13990.0,11284286,40268.0,249.0,200286,29402068,274945,221.77,791386,4894,3936,1.2,,,,,,,,,62661.0,7420821.0,145841,1231,59780.0,1175,222,4.5,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-12-20,1507222.0,11160.0,11635429,40475.0,207.0,203143,29621395,219327,228671,795454,4068,3992,1.19,,,,,,,,,43378.0,7464199.0,146694,853,60263.0,1184,221,4.5,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,44.41
COL,South America,Colombia,2020-12-21,1518067.0,10845.0,11935857,40680.0,205.0,212143,29834531,213137,234575,799483,4029,4169,1.17,,,,,,,,,47351.0,7511550.0,147624,931,59429.0,1168,221,4.5,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-12-22,1530593.0,12526.0,12278143,40931.0,251.0,225.0,30080705,246173,241302,804416,4933,4422,1.16,,,,,,,,,61659.0,7573209.0,148836,1212,59170.0,1163,224,4.5,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-12-23,1544826.0,14233.0,12603857,41174.0,243.0,230571,30360425,279721,247703,809192,4776,4531,1.14,,,,,,,,,79784.0,7652993.0,150404,1568,61934.0,1217,227,4.4,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-12-24,1559766.0,14940.0,12995857,41454.0,280.0,238143,30654041,293615,255407,814694,5503,4.68,1.12,,,,,,,,,74156.0,7727149.0,151861,1457,63428.0,1247,225,4.4,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-12-25,1574707.0,14941.0,13233571,41690.0,236.0,238714,30947676,293635,260079,819332,4638,4691,1.09,,,,,,,,,46523.0,7773672.0,152776,914,59359.0,1167,227,4.4,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-12-26,1584903.0,10196.0,12691571,41943.0,253.0,239286,31148058,200382,249427,824305,4972,4703,1.06,,,,,,,,,32215.0,7805887.0,153409,633,55009.0,1081,227,4.4,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-12-27,1594497.0,9594.0,12467857,42171.0,228.0,242286,31336608,188551,245.03,828786,4481,4762,1.04,,,,,,,,,39487.0,7845374.0,154185,776,54454.0,1.07,0.23,4.3,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,49.93
COL,South America,Colombia,2020-12-28,1603807.0,9310.0,12248571,42374.0,203.0,242.0,31519577,182969,240721,832775,3.99,4756,1.04,,,,,,,,,38229.0,7883603.0,154936,751,53150.0,1045,231,4.3,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-12-29,1614822.0,11015.0,12032714,42620.0,246.0,241286,31736055,216478,236479,837.61,4835,4742,1.04,,,,,,,,,69488.0,7953091.0,156302,1366,54269.0,1067,242,4.1,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-12-30,1626461.0,11639.0,11662143,42909.0,289.0,247857,31964796,228741,229196,843289,5.68,4871,1.05,,,,,,,,,68138.0,8021229.0,157641,1339,52605.0,1034,251,4.0,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2020-12-31,1642775.0,16314.0,11858429,43213.0,304.0,251286,32285414,320619,233053,849264,5975,4939,1.06,,,,,,,,,83388.0,8104617.0,159.28,1639,53924.0,1.06,258,3.9,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-01-01,1654880.0,12105.0,11453286,43495.0,282.0,257857,32523314,237899,225091,854806,5542,5068,1.06,,,,,,,,,38942.0,8143559.0,160045,765,52841.0,1038,262,3.8,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-01-02,1666408.0,11528.0,11643571,43765.0,270.0,260286,32749873,226559,228831,860112,5306,5115,1.07,,,,,,,,,30806.0,8174365.0,160651,605,52640.0,1035,266,3.8,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-01-03,1675820.0,9412.0,11617571,43965.0,200.0,256286,32934847,184974,228.32,864043,3931,5037,1.09,,,,,,,,,33857.0,8208222.0,161316,665,51835.0,1019,274,3.6,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,62.45
COL,South America,Colombia,2021-01-04,1686131.0,10311.0,11760571,44187.0,222.0,259.0,33137489,202642,231.13,868406,4363,5.09,1.12,,,,,,,,,48184.0,8256406.0,162263,947,53258.0,1047,286,3.5,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-01-05,1702966.0,16835.0,12592.0,44428.0,241.0,258286,33468347,330858,247.47,873142,4736,5076,1.16,,,,,,,,,65649.0,8322055.0,163553,1.29,52709.0,1036,289,3.5,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-01-06,1719771.0,16805.0,13330.0,44723.0,295.0,259143,33798615,330268,261974,878.94,5798,5093,1.17,,,,,,,,,67108.0,8389163.0,164872,1319,52562.0,1033,293,3.4,tests performed,,,,,,,,,,60.19,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-01-07,1737347.0,17576.0,13510286,45067.0,344.0,264857,34144036,345421,265517,885701,6761,5205,1.17,,,,,,,,,68347.0,8457510.0,166215,1343,50413.0,991,303,3.3,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-01-08,1755568.0,18221.0,14384.0,45431.0,364.0,276571,34502132,358097,282688,892854,7154,5435,1.17,,,,,,,,,66675.0,8524185.0,167526,1.31,54375.0,1069,298,3.4,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-01-09,1771363.0,15795.0,14993571,45784.0,353.0,288429,34812551,310419,294668,899792,6937,5668,1.16,,,,,,,,,70090.0,8594275.0,168903,1377,59987.0,1179,298,3.4,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-01-10,1786900.0,15537.0,15868571,46114.0,330.0,307.0,35117899,305348,311865,906277,6485,6033,1.15,,,,,,,,,55567.0,8649842.0,169995,1092,63089.0,1.24,295,3.4,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,64.82
COL,South America,Colombia,2021-01-11,1801903.0,15003.0,16538857,46451.0,337.0,323429,35412753,294854,325038,912.9,6623,6356,1.13,,,,,,,,,43086.0,8692928.0,170842,847,62360.0,1226,293,3.4,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-01-12,1816082.0,14179.0,16159429,46782.0,331.0,336286,35691412,278.66,317581,919405,6505,6609,1.11,,,,,,,,,43414.0,8736342.0,171695,853,59184.0,1163,288,3.5,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-01-13,1831980.0,15898.0,16029857,47124.0,342.0,343.0,36003855,312443,315034,926127,6721,6741,1.11,,,,,,,,,58108.0,8794450.0,172837,1142,57898.0,1138,287,3.5,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-01-14,1849101.0,17121.0,15964857,47491.0,367.0,346286,36340334,336479,313757,933339,7213,6806,1.11,,,,,,,,,93133.0,8887583.0,174667,1.83,61439.0,1207,285,3.5,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-01-15,1870179.0,21078.0,16373.0,47868.0,377.0,348143,36754579,414245,321778,940749,7409,6842,1.11,,,,,,,,,86722.0,8974305.0,176372,1704,64303.0,1264,289,3.5,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-01-16,1891034.0,20855.0,17095857,48256.0,388.0,353143,37164442,409863,335984,948374,7625,6.94,1.1,,,,,,,,,70645.0,9044950.0,177.76,1388,64382.0,1265,283,3.5,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-01-17,1908413.0,17379.0,17359.0,48631.0,375.0,359571,37505991,341549,341156,955744,7.37,7067,1.08,,,,,,,,,51586.0,9096536.0,178774,1014,63813.0,1254,0.28,3.6,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,83.08
COL,South America,Colombia,2021-01-18,1923132.0,14719.0,17318429,49004.0,373.0,364714,37795263,289272,340359,963074,7331,7168,1.04,,,,,,,,,57791.0,9154327.0,179.91,1136,65914.0,1295,275,3.6,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-01-19,1939071.0,15939.0,17569857,49402.0,398.0,374286,38108512,313249,345.3,970896,7822,7356,1.01,,,,,,,,,75647.0,9229974.0,181396,1487,70519.0,1386,269,3.7,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-01-20,1956979.0,17908.0,17857.0,49792.0,390.0,381143,38460458,351945,350943,978561,7665,7491,0.98,,,,,,,,,76482.0,9306456.0,182.9,1503,73144.0,1437,265,3.8,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
COL,South America,Colombia,2021-01-21,1972345.0,15366.0,17606286,50187.0,395.0,385143,38762445,301988,346016,986324,7763,7569,0.95,,,,,,,,,78649.0,9385105.0,184445,1546,71075.0,1397,256,3.9,tests performed,,,,,,,,,,81.02,50882884.0,44223,32.2,7646,4312,13254949,4.5,124.24,7.44,4.7,13.5,65386,1.71,77.29,767,
